followers,location,Type,URLs,Hashtags,Mentions,Hashtags_to_Words_Ratio,Links_to_Words_Ratio,Caps_to_Words_Ratio
0.000000,0.203390,1,0.200000,0.083333,0.000000,0.171429,0.200000,0.000000
0.000141,0.293324,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000101,0.489104,1,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000005,0.435835,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.000000
0.000000,0.008302,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000012,0.893808,0,0.200000,0.083333,0.000000,0.050420,0.058824,0.058824
0.000000,0.196472,1,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000015,0.781391,0,0.200000,0.000000,0.000000,0.000000,0.066667,0.266667
0.000001,0.205811,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000292,0.632999,1,0.400000,0.166667,0.000000,0.122449,0.142857,0.071429
0.000022,0.038049,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.706330,1,0.200000,0.083333,0.071429,0.095238,0.111111,0.222222
0.000900,0.256313,1,0.200000,0.000000,0.000000,0.000000,0.035714,0.000000
0.000230,0.804220,0,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000097,0.951920,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000126,0.035282,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000191,0.774127,0,0.000000,0.000000,0.071429,0.000000,0.000000,0.111111
0.000000,0.155310,1,0.200000,0.083333,0.000000,0.171429,0.200000,0.000000
0.009324,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.759599,1,0.200000,0.166667,0.000000,0.285714,0.166667,0.333333
0.000009,0.224490,0,0.200000,0.000000,0.000000,0.000000,0.045455,0.000000
0.000000,0.947077,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.663784,0,0.200000,0.166667,0.000000,0.171429,0.100000,0.000000
0.000826,0.759599,1,0.200000,0.083333,0.035714,0.045113,0.052632,0.000000
0.000000,0.154964,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000117,0.564511,0,0.600000,0.000000,0.000000,0.000000,0.272727,0.090909
0.000000,0.843653,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000008,0.763058,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000032,0.554479,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000176,0.917330,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.090909
0.000000,0.473193,1,0.000000,0.000000,0.392857,0.000000,0.000000,0.090909
0.000247,0.367347,1,0.600000,0.166667,0.000000,0.122449,0.214286,0.000000
0.000170,0.765825,0,0.400000,0.000000,0.000000,0.000000,0.133333,0.000000
0.000017,0.962643,0,0.200000,0.000000,0.357143,0.000000,0.090909,0.000000
0.000310,0.759599,1,0.200000,0.083333,0.071429,0.050420,0.058824,0.176471
0.000005,0.750951,0,0.000000,0.000000,0.107143,0.000000,0.000000,0.000000
0.000000,0.418540,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000116,0.171913,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000055,0.245936,0,0.200000,0.083333,0.000000,0.042857,0.050000,0.050000
0.000020,0.460048,0,0.200000,0.083333,0.000000,0.038961,0.045455,0.045455
0.000000,0.175718,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.922864,1,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000141,0.199239,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.000000
0.000000,0.549983,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.968523,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.909091
0.000018,0.148392,0,0.200000,0.000000,0.000000,0.000000,0.076923,0.230769
0.000008,0.289519,0,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000007,0.539952,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000021,0.311311,0,0.200000,0.083333,0.000000,0.122449,0.142857,0.000000
0.000044,0.327568,0,0.400000,0.416667,0.000000,0.285714,0.133333,0.066667
0.000008,0.058803,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000011,0.978900,0,0.000000,0.083333,0.000000,0.040816,0.000000,0.000000
0.000951,0.949153,1,0.200000,0.000000,0.071429,0.000000,0.076923,0.000000
0.000002,0.793151,0,0.400000,0.166667,0.000000,0.155844,0.181818,0.090909
0.000002,0.303355,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.155310,1,0.200000,0.083333,0.035714,0.085714,0.100000,0.000000
0.000126,0.429609,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.111111
0.000000,0.759599,1,0.200000,0.000000,0.035714,0.000000,0.125000,0.000000
0.000000,0.755102,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002619,0.508820,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000177,0.883085,0,0.400000,0.000000,0.000000,0.000000,0.222222,0.000000
0.000000,0.212037,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000161,0.395365,0,0.200000,0.083333,0.000000,0.085714,0.100000,0.000000
0.076857,0.994811,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000016,0.665860,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.090909
0.000003,0.087513,0,0.200000,0.000000,0.000000,0.000000,0.041667,0.083333
0.000184,0.285714,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.900000
0.000015,0.301972,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.071429
0.000433,0.670356,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000302,0.864753,1,0.200000,0.083333,0.000000,0.122449,0.142857,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000000,0.759599,1,0.200000,0.083333,0.035714,0.057143,0.066667,0.000000
0.000000,0.665514,1,0.200000,0.000000,0.035714,0.000000,0.111111,0.111111
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000030,0.204082,0,0.600000,0.000000,0.000000,0.000000,0.214286,0.000000
0.000155,0.906953,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000000,0.245244,1,0.200000,0.250000,0.035714,0.197802,0.076923,0.000000
0.000007,0.370806,0,0.200000,0.250000,0.000000,0.233766,0.090909,0.090909
0.000017,0.178139,0,0.200000,0.083333,0.000000,0.122449,0.142857,0.142857
0.000000,0.573504,1,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000000,0.216880,1,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000000,0.915600,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000025,0.948115,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.285714
0.000017,0.581460,0,0.200000,0.083333,0.000000,0.095238,0.111111,0.000000
0.000000,0.395365,1,0.200000,0.083333,0.000000,0.050420,0.058824,0.000000
0.000000,0.921135,1,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000037,0.688689,0,0.000000,0.083333,0.000000,0.171429,0.000000,0.000000
0.000000,0.168108,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001467,0.908682,1,0.200000,0.000000,0.000000,0.000000,0.047619,0.000000
0.000144,0.593220,0,0.000000,0.083333,0.000000,0.053571,0.000000,0.000000
0.000159,0.352473,0,0.400000,0.000000,0.000000,0.000000,0.133333,0.000000
0.000120,0.293670,0,0.000000,0.083333,0.000000,0.042857,0.000000,0.000000
0.000011,0.548945,0,0.400000,0.083333,0.000000,0.053571,0.125000,0.125000
0.000021,0.001384,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.048095,0.654791,1,0.400000,0.166667,0.035714,0.171429,0.200000,0.300000
0.000004,0.728814,0,0.200000,0.416667,0.071429,0.238095,0.055556,0.722222
0.003305,0.663438,1,0.000000,0.083333,0.035714,0.040816,0.000000,0.000000
0.000851,0.784504,1,0.200000,0.333333,0.000000,0.190476,0.055556,0.055556
0.001952,0.784504,1,0.400000,0.083333,0.000000,0.040816,0.095238,0.000000
0.000000,0.713940,1,0.000000,0.250000,0.000000,0.171429,0.000000,0.133333
0.000227,0.269803,0,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.017714,0.327222,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000005,0.881702,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.037037
0.000027,0.741958,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.000007,0.349706,0,0.400000,0.083333,0.071429,0.065934,0.153846,0.076923
0.000000,0.153234,1,0.200000,0.083333,0.000000,0.214286,0.250000,0.000000
0.000010,0.223452,0,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.003494,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500
0.000243,0.111726,0,0.200000,0.000000,0.000000,0.000000,0.041667,0.083333
0.000007,0.575579,0,0.200000,0.250000,0.000000,0.171429,0.066667,0.000000
0.000163,0.842961,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.000000
0.000010,0.627119,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.062500
0.000000,0.902110,1,0.200000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000008,0.218955,0,0.400000,0.083333,0.178571,0.053571,0.125000,0.062500
0.000121,0.024559,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000003,0.940505,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.358699,1,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000096,0.533379,1,0.000000,0.083333,0.000000,0.040816,0.000000,0.000000
0.006695,0.508820,1,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.749222,1,0.200000,0.000000,0.000000,0.000000,0.037037,0.037037
0.000019,0.495676,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.090909
0.000026,0.361813,0,0.000000,0.083333,0.000000,0.214286,0.000000,0.000000
0.000000,0.562435,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.041667
0.000000,0.293670,0,0.200000,0.083333,0.000000,0.085714,0.100000,0.000000
0.000086,0.734694,0,0.400000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000000,0.676237,1,0.400000,0.000000,0.000000,0.000000,0.125000,0.062500
0.000003,0.528883,0,0.200000,0.083333,0.000000,0.107143,0.125000,0.000000
0.000000,0.047734,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000022,0.096506,0,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.013905,0.630232,1,0.200000,0.333333,0.000000,0.489796,0.142857,0.142857
0.000015,0.268765,0,0.400000,0.000000,0.000000,0.000000,0.333333,0.000000
0.003667,0.525078,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.786579,1,0.200000,0.000000,0.000000,0.000000,0.041667,0.000000
0.000241,0.210654,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.034095,0.405742,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000117,0.262885,0,0.000000,0.083333,0.000000,0.061224,0.000000,0.000000
0.000008,0.136285,0,0.200000,0.083333,0.000000,0.042857,0.050000,0.000000
0.000000,0.662055,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000000,0.936700,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000000,0.132480,1,0.200000,0.333333,0.000000,0.228571,0.066667,0.000000
0.000000,0.640955,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000183,0.237288,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.002514,0.527499,1,0.000000,0.416667,0.000000,0.214286,0.000000,0.000000
0.000117,0.038049,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.125000
0.410476,0.525770,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.000186,0.000692,0,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000000,0.560706,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.256659,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000179,0.187478,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000089,0.781736,0,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.394673,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000075,0.079557,0,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000000,0.759945,1,0.000000,0.083333,0.000000,0.038961,0.000000,0.045455
0.000000,0.980630,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000454,0.735386,1,0.400000,0.083333,0.000000,0.040816,0.095238,0.047619
0.000000,0.222414,1,0.400000,0.000000,0.000000,0.000000,0.133333,0.000000
0.000000,1.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.226911,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.827395,1,0.200000,0.000000,0.035714,0.000000,0.111111,0.000000
0.000000,0.813559,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.398478,1,0.200000,0.083333,0.000000,0.107143,0.125000,0.000000
0.000140,0.660325,0,0.600000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000145,0.756486,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.000000
0.000053,0.699066,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000017,0.858872,0,0.200000,0.083333,0.000000,0.085714,0.100000,0.500000
0.000000,0.893462,1,0.400000,0.250000,0.035714,0.233766,0.181818,0.000000
0.000159,0.455206,1,0.200000,0.666667,0.035714,0.489796,0.071429,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000009,0.524386,0,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000008,0.416119,0,0.200000,0.000000,0.000000,0.000000,0.058824,0.117647
0.000125,0.918713,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.083333,0.000000,0.142857,0.166667,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000112,0.511934,0,0.200000,0.083333,0.000000,0.107143,0.125000,0.000000
0.000140,0.946385,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.117647
0.000000,0.514355,1,0.200000,0.083333,0.000000,0.053571,0.062500,0.000000
0.000000,0.131097,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000007,0.833622,0,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000248,0.272570,1,0.200000,0.083333,0.035714,0.061224,0.071429,0.357143
0.000000,0.768938,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909
0.000583,0.686614,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000140,0.835697,0,0.000000,0.083333,0.000000,0.142857,0.000000,0.000000
0.000004,0.902802,0,0.200000,0.000000,0.035714,0.000000,0.083333,0.000000
0.000000,0.759599,1,0.400000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000000,0.223798,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000184,0.087167,0,0.000000,0.083333,0.000000,0.061224,0.000000,0.000000
0.000000,0.060879,1,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000499,0.892079,1,0.200000,0.083333,0.000000,0.057143,0.066667,0.000000
0.000004,0.869941,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000113,0.115531,0,0.000000,0.083333,0.000000,0.047619,0.000000,0.111111
0.000063,0.260118,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.000000
0.000000,0.090626,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000000,0.365617,1,0.200000,0.083333,0.035714,0.171429,0.200000,0.600000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000237,0.718437,0,0.200000,0.083333,0.000000,0.061224,0.071429,0.071429
0.000110,0.401937,1,0.200000,0.083333,0.071429,0.050420,0.058824,0.000000
0.000110,0.871325,0,0.000000,0.083333,0.000000,0.428571,0.000000,0.000000
0.000121,0.339675,0,0.000000,0.083333,0.000000,0.032967,0.000000,0.000000
0.000117,0.975787,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.100000
0.000113,0.415081,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.000000
0.000000,0.932549,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.035714,0.000000,0.111111,0.000000
0.016762,0.232100,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000147,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000124,0.766517,0,0.000000,0.083333,0.000000,0.037267,0.000000,0.000000
0.000001,0.472847,0,0.400000,0.000000,0.035714,0.000000,0.133333,0.200000
0.000000,0.754064,0,0.000000,0.166667,0.000000,0.122449,0.000000,0.000000
0.000145,0.979938,0,0.000000,0.083333,0.000000,0.061224,0.000000,0.071429
0.000000,0.836735,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.339675,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.998270,0,0.200000,0.250000,0.000000,0.321429,0.125000,0.125000
0.000126,0.926669,0,0.000000,0.166667,0.000000,0.142857,0.000000,0.083333
1.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000119,0.568661,0,0.000000,0.166667,0.000000,0.155844,0.000000,0.090909
0.000009,0.459011,0,0.400000,0.166667,0.000000,0.285714,0.333333,0.166667
0.000000,0.677274,0,0.200000,0.000000,0.000000,0.000000,0.076923,0.153846
0.000029,0.022829,0,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000077,0.664130,0,0.200000,0.083333,0.000000,0.107143,0.125000,0.000000
0.000026,0.188862,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000016,0.273608,0,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000000,0.414389,1,0.200000,0.000000,0.035714,0.000000,0.250000,0.000000
0.000009,0.623314,0,0.000000,0.166667,0.000000,0.077922,0.000000,0.954545
0.000007,0.415773,0,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000136,0.927015,0,0.200000,0.083333,0.000000,0.047619,0.055556,0.000000
0.000106,0.506745,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.129021,1,0.200000,0.000000,0.000000,0.000000,0.062500,0.062500
0.000011,0.475960,0,0.200000,0.083333,0.000000,0.032967,0.038462,0.153846
0.000000,0.047388,1,0.200000,0.083333,0.000000,0.085714,0.100000,0.000000
0.000002,0.570737,0,0.200000,0.083333,0.000000,0.045113,0.052632,0.263158
0.000018,0.038395,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667
0.000100,0.749222,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.142857
0.000396,0.744379,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.035714,0.000000,0.062500,0.187500
0.000003,0.094085,0,0.200000,0.000000,0.000000,0.000000,0.055556,0.000000
0.000000,0.914217,0,0.600000,0.083333,0.000000,0.085714,0.300000,0.200000
0.000000,0.759599,1,0.200000,0.083333,0.000000,0.085714,0.100000,0.100000
0.000001,0.868903,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.000000
0.000000,0.411968,1,0.200000,0.166667,0.035714,0.131868,0.076923,0.000000
0.000000,0.028364,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000018,0.859564,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000008,0.948115,0,0.600000,0.083333,0.035714,0.077922,0.272727,0.000000
0.000002,0.226219,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000133,0.911795,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.090909
0.000003,0.930474,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.050000
0.000026,0.932895,0,0.200000,0.083333,0.035714,0.057143,0.066667,0.000000
0.000000,0.421999,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000107,0.352127,1,0.200000,0.000000,0.000000,0.000000,0.040000,0.120000
0.000001,0.715669,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.062500
0.000017,0.058803,0,0.200000,0.083333,0.035714,0.053571,0.062500,0.250000
0.000133,0.533379,0,0.000000,0.083333,0.000000,0.042857,0.000000,0.000000
0.000000,0.260118,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000056,0.794189,0,0.200000,0.000000,0.000000,0.000000,0.066667,0.066667
0.231429,0.759599,1,0.400000,0.000000,0.035714,0.000000,0.133333,0.000000
0.000080,0.410239,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000000,0.364926,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909
0.000000,0.385334,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000645,0.738499,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.000000
0.000000,0.625043,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.649256,0,0.200000,0.083333,0.000000,0.042857,0.050000,0.000000
0.000000,0.437911,1,0.200000,0.166667,0.000000,0.142857,0.083333,0.000000
0.002467,0.739882,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
