is_retweet,location,Type,URLs,Words,Links_to_Words_Ratio,Caps_to_Words_Ratio
0.000000,0.327222,1,0.200000,0.173913,0.111111,0.000000
1.000000,0.881702,0,0.000000,0.565217,0.000000,0.037037
1.000000,0.741958,0,0.000000,0.239130,0.000000,0.000000
1.000000,0.349706,0,0.400000,0.260870,0.153846,0.076923
0.000000,0.153234,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.223452,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,1,0.000000,0.326087,0.000000,0.062500
0.000000,0.111726,0,0.200000,0.500000,0.041667,0.083333
1.000000,0.575579,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.842961,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.627119,0,0.200000,0.326087,0.062500,0.062500
0.000000,0.902110,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.218955,0,0.400000,0.326087,0.125000,0.062500
0.000000,0.024559,1,0.000000,0.282609,0.000000,0.000000
1.000000,0.940505,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.358699,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.533379,1,0.000000,0.434783,0.000000,0.000000
0.000000,0.508820,1,0.400000,0.260870,0.153846,0.000000
0.000000,0.749222,1,0.200000,0.565217,0.037037,0.037037
1.000000,0.495676,0,0.000000,0.456522,0.000000,0.090909
0.000000,0.361813,0,0.000000,0.065217,0.000000,0.000000
0.000000,0.562435,1,0.000000,0.500000,0.000000,0.041667
0.000000,0.293670,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.734694,0,0.400000,0.326087,0.125000,0.000000
0.000000,0.676237,1,0.400000,0.326087,0.125000,0.062500
1.000000,0.528883,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.047734,1,0.200000,0.086957,0.200000,0.000000
1.000000,0.096506,0,0.200000,0.347826,0.058824,0.000000
0.000000,0.630232,1,0.200000,0.130435,0.142857,0.142857
1.000000,0.268765,0,0.400000,0.108696,0.333333,0.000000
0.000000,0.525078,1,0.000000,0.152174,0.000000,0.000000
0.000000,0.786579,1,0.200000,0.500000,0.041667,0.000000
0.000000,0.210654,0,0.400000,0.260870,0.153846,0.000000
0.000000,0.405742,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.262885,0,0.000000,0.282609,0.000000,0.000000
1.000000,0.136285,0,0.200000,0.413043,0.050000,0.000000
0.000000,0.662055,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.936700,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.132480,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.640955,1,0.000000,0.434783,0.000000,0.000000
0.000000,0.237288,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.527499,1,0.000000,0.413043,0.000000,0.000000
0.000000,0.038049,0,0.000000,0.152174,0.000000,0.125000
0.000000,0.525770,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.000692,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.560706,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.256659,1,0.000000,0.173913,0.000000,0.000000
0.000000,0.187478,0,0.400000,0.217391,0.181818,0.000000
1.000000,0.781736,0,0.200000,0.130435,0.142857,0.000000
0.000000,0.394673,1,0.000000,0.086957,0.000000,0.000000
1.000000,0.759599,1,0.000000,0.043478,0.000000,0.000000
1.000000,0.079557,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.759945,1,0.000000,0.456522,0.000000,0.045455
1.000000,0.980630,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.735386,1,0.400000,0.434783,0.095238,0.047619
0.000000,0.222414,1,0.400000,0.304348,0.133333,0.000000
0.000000,1.000000,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.226911,0,0.000000,0.152174,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.565217,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.827395,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.813559,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.759599,1,0.000000,0.282609,0.000000,0.000000
0.000000,0.398478,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.660325,0,0.600000,0.239130,0.250000,0.000000
0.000000,0.756486,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.699066,0,0.000000,0.326087,0.000000,0.000000
1.000000,0.858872,0,0.200000,0.195652,0.100000,0.500000
0.000000,0.893462,1,0.400000,0.217391,0.181818,0.000000
0.000000,0.455206,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000
1.000000,0.524386,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.416119,0,0.200000,0.347826,0.058824,0.117647
0.000000,0.918713,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.108696,0.166667,0.000000
1.000000,0.759599,1,0.200000,0.108696,0.166667,0.000000
0.000000,0.511934,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.946385,1,0.200000,0.347826,0.058824,0.117647
0.000000,0.514355,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.131097,1,0.000000,0.173913,0.000000,0.000000
1.000000,0.833622,0,0.200000,0.021739,0.500000,0.000000
0.000000,0.272570,1,0.200000,0.282609,0.071429,0.357143
0.000000,0.768938,1,0.000000,0.217391,0.000000,0.090909
0.000000,0.686614,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.835697,0,0.000000,0.108696,0.000000,0.000000
1.000000,0.902802,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,1,0.400000,0.326087,0.125000,0.000000
1.000000,0.223798,1,0.000000,0.239130,0.000000,0.000000
1.000000,0.087167,0,0.000000,0.282609,0.000000,0.000000
0.000000,0.060879,1,0.400000,0.217391,0.181818,0.000000
0.000000,0.892079,1,0.200000,0.304348,0.066667,0.000000
1.000000,0.869941,0,0.200000,0.217391,0.090909,0.000000
0.000000,0.115531,0,0.000000,0.369565,0.000000,0.111111
1.000000,0.260118,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.090626,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.365617,1,0.200000,0.086957,0.200000,0.600000
0.000000,0.759599,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.718437,0,0.200000,0.282609,0.071429,0.071429
0.000000,0.401937,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.871325,0,0.000000,0.021739,0.000000,0.000000
0.000000,0.339675,0,0.000000,0.543478,0.000000,0.000000
0.000000,0.975787,0,0.000000,0.195652,0.000000,0.100000
0.000000,0.415081,0,0.000000,0.152174,0.000000,0.000000
0.000000,0.932549,1,0.000000,0.608696,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.232100,1,0.000000,0.043478,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.766517,0,0.000000,0.478261,0.000000,0.000000
1.000000,0.472847,0,0.400000,0.304348,0.133333,0.200000
0.000000,0.754064,0,0.000000,0.282609,0.000000,0.000000
0.000000,0.979938,0,0.000000,0.282609,0.000000,0.071429
0.000000,0.836735,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.339675,1,0.200000,0.108696,0.166667,0.000000
0.000000,0.998270,0,0.200000,0.152174,0.125000,0.125000
0.000000,0.926669,0,0.000000,0.239130,0.000000,0.083333
0.000000,0.759599,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.568661,0,0.000000,0.217391,0.000000,0.090909
1.000000,0.459011,0,0.400000,0.108696,0.333333,0.166667
1.000000,0.677274,0,0.200000,0.260870,0.076923,0.153846
1.000000,0.022829,0,0.200000,0.260870,0.076923,0.000000
1.000000,0.664130,0,0.200000,0.152174,0.125000,0.000000
1.000000,0.188862,0,0.400000,0.260870,0.153846,0.000000
1.000000,0.273608,0,0.200000,0.391304,0.052632,0.000000
0.000000,0.414389,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.623314,0,0.000000,0.456522,0.000000,0.954545
1.000000,0.415773,0,0.200000,0.195652,0.100000,0.000000
1.000000,0.927015,0,0.200000,0.369565,0.055556,0.000000
0.000000,0.506745,1,0.000000,0.043478,0.000000,0.000000
0.000000,0.129021,1,0.200000,0.326087,0.062500,0.062500
1.000000,0.475960,0,0.200000,0.543478,0.038462,0.153846
0.000000,0.047388,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.570737,0,0.200000,0.391304,0.052632,0.263158
1.000000,0.038395,0,0.000000,0.304348,0.000000,0.066667
1.000000,0.749222,0,0.400000,0.282609,0.142857,0.142857
0.000000,0.744379,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,1,0.200000,0.326087,0.062500,0.187500
1.000000,0.094085,0,0.200000,0.369565,0.055556,0.000000
0.000000,0.914217,0,0.600000,0.195652,0.300000,0.200000
0.000000,0.759599,1,0.200000,0.195652,0.100000,0.100000
0.000000,0.868903,0,0.000000,0.130435,0.000000,0.000000
0.000000,0.411968,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.028364,1,0.000000,0.021739,0.000000,0.000000
1.000000,0.859564,0,0.000000,0.130435,0.000000,0.000000
1.000000,0.948115,0,0.600000,0.217391,0.272727,0.000000
1.000000,0.226219,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.911795,0,0.000000,0.217391,0.000000,0.090909
1.000000,0.930474,0,0.000000,0.413043,0.000000,0.050000
1.000000,0.932895,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.421999,1,0.000000,0.347826,0.000000,0.000000
0.000000,0.352127,1,0.200000,0.521739,0.040000,0.120000
0.000000,0.715669,0,0.200000,0.326087,0.062500,0.062500
1.000000,0.058803,0,0.200000,0.326087,0.062500,0.250000
0.000000,0.533379,0,0.000000,0.413043,0.000000,0.000000
0.000000,0.260118,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.794189,0,0.200000,0.304348,0.066667,0.066667
0.000000,0.759599,1,0.400000,0.304348,0.133333,0.000000
0.000000,0.410239,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.364926,1,0.000000,0.217391,0.000000,0.090909
0.000000,0.385334,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.738499,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.625043,0,0.000000,0.326087,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.173913,0.000000,0.000000
0.000000,0.649256,0,0.200000,0.413043,0.050000,0.000000
0.000000,0.437911,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.739882,1,0.000000,0.043478,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.369565,0.000000,0.000000
0.000000,0.148046,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.815289,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.437911,1,0.200000,0.108696,0.166667,0.333333
0.000000,0.693878,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.243514,0,0.000000,0.152174,0.000000,0.000000
1.000000,0.709789,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.986164,1,0.200000,0.391304,0.052632,0.052632
0.000000,0.347285,0,0.200000,0.434783,0.047619,0.142857
0.000000,0.017641,0,0.600000,0.282609,0.214286,0.000000
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.678312,0,0.400000,0.195652,0.200000,0.100000
0.000000,0.040125,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.717053,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.673123,0,0.400000,0.217391,0.181818,0.272727
0.000000,0.332757,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.111111
0.000000,0.363196,0,0.000000,0.108696,0.000000,0.000000
0.000000,0.415427,0,0.400000,0.260870,0.153846,0.000000
0.000000,0.941197,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.068143,0,0.400000,0.326087,0.125000,0.000000
0.000000,0.759599,1,0.000000,0.304348,0.000000,0.000000
1.000000,0.279834,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.611899,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.608696,0.000000,0.000000
0.000000,0.518852,1,0.200000,0.282609,0.071429,0.142857
0.000000,0.341750,0,0.200000,0.195652,0.100000,0.000000
1.000000,0.590107,0,0.400000,0.239130,0.166667,0.500000
0.000000,0.085092,1,0.200000,0.347826,0.058824,0.058824
0.000000,0.784504,1,0.200000,0.282609,0.071429,0.214286
0.000000,0.759599,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.353165,0,0.000000,0.282609,0.000000,0.071429
1.000000,0.759599,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.930474,0,0.400000,0.347826,0.117647,0.058824
0.000000,0.936354,0,0.400000,0.304348,0.133333,0.000000
0.000000,0.748530,0,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,1,0.400000,0.260870,0.153846,0.000000
0.000000,0.749222,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.265652,0,0.400000,0.108696,0.333333,0.000000
0.000000,0.747146,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.557593,0,0.400000,0.326087,0.125000,0.062500
0.000000,0.256659,1,0.200000,0.500000,0.041667,0.000000
0.000000,0.960913,1,0.200000,0.086957,0.200000,0.200000
1.000000,0.033898,0,0.000000,0.391304,0.000000,0.421053
0.000000,0.537876,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.654791,1,0.400000,0.195652,0.200000,0.300000
0.000000,0.171913,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.619855,0,0.200000,0.391304,0.052632,0.210526
0.000000,0.759599,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.045659,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.606019,0,0.000000,0.217391,0.000000,0.000000
0.000000,0.813213,0,0.200000,0.195652,0.100000,0.100000
1.000000,0.895538,0,0.200000,0.260870,0.076923,0.000000
0.000000,0.137669,0,0.400000,0.239130,0.166667,0.083333
0.000000,0.468350,1,0.200000,0.434783,0.047619,0.095238
1.000000,0.152196,0,0.000000,0.021739,0.000000,0.000000
0.000000,0.870287,0,0.000000,0.282609,0.000000,0.142857
1.000000,0.270149,0,0.400000,0.260870,0.153846,0.000000
0.000000,0.141474,1,0.400000,0.152174,0.250000,0.000000
0.000000,0.892771,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.759599,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.425458,1,0.200000,0.239130,0.083333,0.083333
0.000000,0.759599,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.320650,1,0.200000,0.521739,0.040000,0.000000
0.000000,0.254583,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.327222,0,0.000000,0.108696,0.000000,0.166667
0.000000,0.226911,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.336216,0,0.000000,0.500000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.326087,0.062500,0.062500
0.000000,0.505361,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.415773,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.326531,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.594258,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.302663,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.667243,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.933587,1,0.000000,0.108696,0.000000,0.166667
0.000000,0.445866,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,1,0.200000,0.391304,0.052632,0.052632
0.000000,0.124524,1,0.200000,0.326087,0.062500,0.437500
0.000000,0.433068,0,0.400000,0.217391,0.181818,0.090909
0.000000,0.070218,0,0.400000,0.152174,0.250000,0.000000
1.000000,0.308198,0,0.200000,0.347826,0.058824,0.000000
1.000000,0.656866,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.876167,0,0.000000,0.326087,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.413043,0.000000,0.000000
1.000000,0.564511,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.289519,0,0.000000,0.217391,0.000000,0.000000
0.000000,0.226219,0,0.200000,0.217391,0.090909,0.000000
0.000000,0.531650,0,0.000000,0.152174,0.000000,0.000000
1.000000,0.456935,0,0.000000,0.065217,0.000000,0.250000
0.000000,0.764441,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.128329,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.876859,1,0.000000,0.543478,0.000000,0.000000
1.000000,0.989277,0,0.200000,0.173913,0.111111,0.444444
0.000000,0.827395,0,0.200000,0.173913,0.111111,0.111111
0.000000,0.429955,1,0.400000,0.217391,0.181818,0.000000
0.000000,0.913525,1,0.200000,0.108696,0.166667,0.000000
0.000000,0.854722,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.075061,0,0.400000,0.152174,0.250000,0.125000
0.000000,0.426496,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.974749,1,0.000000,0.478261,0.000000,0.000000
0.000000,0.790384,1,0.200000,0.086957,0.200000,0.200000
0.000000,0.852992,0,0.200000,0.217391,0.090909,0.272727
0.000000,0.391906,1,0.000000,0.173913,0.000000,0.000000
1.000000,0.067105,1,0.200000,0.347826,0.058824,0.000000
1.000000,0.358008,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.508820,1,0.000000,0.217391,0.000000,0.000000
1.000000,0.718437,0,0.000000,0.065217,0.000000,0.000000
1.000000,0.389139,0,0.400000,0.347826,0.117647,0.058824
0.000000,0.828779,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.167070,1,0.000000,0.304348,0.000000,0.066667
0.000000,0.471463,0,0.200000,0.282609,0.071429,0.142857
0.000000,0.155655,1,0.200000,0.369565,0.055556,0.055556
0.000000,0.759599,1,0.200000,0.217391,0.090909,0.000000
1.000000,0.871671,0,0.200000,0.195652,0.100000,0.000000
1.000000,0.352819,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.696645,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.640263,1,0.200000,0.369565,0.055556,0.111111
0.000000,0.175718,1,0.400000,0.282609,0.142857,0.071429
0.000000,0.836389,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.140436,0,0.000000,0.195652,0.000000,0.100000
0.000000,0.904531,0,0.000000,0.173913,0.000000,0.111111
1.000000,0.514009,0,0.200000,0.086957,0.200000,0.800000
0.000000,0.321688,1,0.200000,0.369565,0.055556,0.055556
0.000000,0.759599,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.511242,1,0.200000,0.347826,0.058824,0.058824
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.525078,1,0.200000,0.043478,0.333333,0.000000
1.000000,0.931857,0,0.200000,0.282609,0.071429,0.000000
0.000000,0.759599,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.401937,1,0.200000,0.434783,0.047619,0.000000
0.000000,0.749222,1,0.400000,0.282609,0.142857,0.428571
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.527499,1,0.400000,0.347826,0.117647,0.058824
0.000000,0.041854,0,0.400000,0.152174,0.250000,0.000000
1.000000,0.523694,0,0.200000,0.086957,0.200000,0.400000
0.000000,0.857143,0,0.000000,0.434783,0.000000,0.142857
0.000000,0.085438,0,0.200000,0.543478,0.038462,0.000000
0.000000,0.702179,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.470425,0,0.200000,0.391304,0.052632,0.105263
0.000000,0.237980,0,0.200000,0.217391,0.090909,0.181818
0.000000,0.249741,0,0.400000,0.369565,0.111111,0.111111
0.000000,0.340021,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.376686,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.938084,1,0.000000,0.195652,0.000000,0.000000
0.000000,0.203736,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.167762,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.071947,1,0.200000,0.260870,0.076923,0.000000
1.000000,0.759599,1,0.000000,0.152174,0.000000,0.125000
0.000000,0.158769,1,0.200000,0.434783,0.047619,0.047619
0.000000,0.784504,1,0.000000,0.543478,0.000000,0.076923
0.000000,0.142511,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.360775,1,0.400000,0.217391,0.181818,0.000000
0.000000,0.190246,1,0.200000,0.086957,0.200000,0.000000
1.000000,0.487721,0,0.000000,0.456522,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.413043,0.000000,0.000000
0.000000,0.552058,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.952957,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.092356,1,0.200000,0.434783,0.047619,0.047619
0.000000,0.325493,0,0.400000,0.260870,0.153846,0.153846
0.000000,0.838464,0,0.400000,0.173913,0.222222,0.222222
0.000000,0.259426,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.358354,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.087167,1,0.200000,0.391304,0.052632,0.000000
1.000000,0.613283,0,0.200000,0.304348,0.066667,0.066667
0.000000,0.008648,1,0.200000,0.369565,0.055556,0.055556
0.000000,0.662055,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.546178,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.142165,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.152196,1,0.000000,0.369565,0.000000,0.000000
1.000000,0.219993,0,0.200000,0.456522,0.045455,0.000000
0.000000,0.534071,0,0.400000,0.239130,0.166667,0.083333
0.000000,0.637150,0,0.400000,0.173913,0.222222,0.000000
0.000000,0.702525,1,0.400000,0.152174,0.250000,0.000000
0.000000,0.759599,1,0.200000,0.304348,0.066667,0.066667
1.000000,0.364234,0,0.200000,0.130435,0.142857,0.000000
1.000000,0.646489,0,0.400000,0.347826,0.117647,0.000000
0.000000,0.676582,1,0.000000,0.086957,0.000000,0.400000
0.000000,0.127983,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.751297,1,0.400000,0.260870,0.153846,0.076923
0.000000,0.409547,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.956762,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.363542,1,0.200000,0.326087,0.062500,0.062500
0.000000,0.527499,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.392944,1,0.000000,0.173913,0.000000,0.111111
0.000000,0.549291,1,0.000000,0.043478,0.000000,0.000000
1.000000,0.759599,1,0.000000,0.086957,0.000000,0.000000
